categoryName,city,reviewsCount,stars,state,text,title,url
Agencia inmobiliaria,Burgos,26,5.0,Burgos,Muy Buena.,Inmobiliaria Río Vena,https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20R%C3%ADo%20Vena&query_place_id=ChIJg-isttn8RQ0Rv9Lo1Klzpec
Puente,Loma de Montija,2,5.0,Burgos,,Puente de Loma de Montija,https://www.google.com/maps/search/?api=1&query=Puente%20de%20Loma%20de%20Montija&query_place_id=ChIJ08CZyEshTw0R0LF-itbEzCA
Clínica de fisioterapia,Burgos,4,5.0,Burgos,Un artista!,Fisioterapia Vicray S.l.,https://www.google.com/maps/search/?api=1&query=Fisioterapia%20Vicray%20S.l.&query_place_id=ChIJP1-ECNn8RQ0RXZIOOoec8Og
Centro de yoga,Burgos,7,5.0,Burgos,"⭐️⭐️⭐️⭐️⭐️

La mejor escuela de yoga
Roberto y Carmen han creado un espacio maravilloso lleno de paz y aprendizaje. Sus clases son ideales para todos los niveles, siempre guiadas con profesionalismo y calidez. ¡Una experiencia única que recomiendo a todos!",So Ham escuela de yoga y pilates,https://www.google.com/maps/search/?api=1&query=So%20Ham%20escuela%20de%20yoga%20y%20pilates&query_place_id=ChIJCQRBRTn9RQ0RlhWHcGbjxnw
Residencia geriátrica,Burgos,11,4.0,Burgos,E tenido a mi madre allí y el trato del personal muy agradable del personal de la residencia genial,Centro Asistencial Hermanas Hospitalarias Burgos,https://www.google.com/maps/search/?api=1&query=Centro%20Asistencial%20Hermanas%20Hospitalarias%20Burgos&query_place_id=ChIJyd8Gqdn8RQ0RA5zkKuEmz2M
Club de fútbol,Burgos,1,5.0,Burgos,"Sede de la peña la farra, la mejor peña de todo burgos",Vadillos Club de Fútbol,https://www.google.com/maps/search/?api=1&query=Vadillos%20Club%20de%20F%C3%BAtbol&query_place_id=ChIJbd_XEAr9RQ0RPX_rdE-jqDs
Centro de estética,Ungo,0,,Burgos,,The Essence BELLEZA,https://www.google.com/maps/search/?api=1&query=The%20Essence%20BELLEZA&query_place_id=ChIJE_nRKgDjTg0R4qO0VDx8H1o
Centro educativo,Burgos,17,5.0,Burgos,Mis hijos van muy contentos a sus clases. Se nota mucho a la hora de hacer cálculo lo bien que les viene. Los profesores son encantadores y siempre les ayudan.,academyMAT,https://www.google.com/maps/search/?api=1&query=academyMAT&query_place_id=ChIJqZI7_tj8RQ0RJBXddBq4Hn4
Escuela,Burgos,0,,Burgos,,KITSUNE BURGOS,https://www.google.com/maps/search/?api=1&query=KITSUNE%20BURGOS&query_place_id=ChIJ4zZZAtn8RQ0Rod0banCQFog
Asesor en ingeniería,Burgos,2,5.0,Burgos,,Minaya Ingenieria y Arquitectura,https://www.google.com/maps/search/?api=1&query=Minaya%20Ingenieria%20y%20Arquitectura&query_place_id=ChIJX03O_dj8RQ0Rf5Z-U8x0yPM
Comercio,Pineda de la Sierra,174,4.0,Burgos,,Estación de esquí Valle del Sol,https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20de%20esqu%C3%AD%20Valle%20del%20Sol&query_place_id=ChIJJ1wDgy6WRQ0Rp7dYXhyU35I
Cabaña de montaña,Pineda de la Sierra,5,3.0,Burgos,"Está en un estado muy lamentable, como casi todo lo comunitario en este país, donde a la vaca que es de todos, todo el mundo la ordeña y nadie le da de comer.
Tiene el techo agujereado y está lleno de basura. Supongo que si te pilla la noche en plena ventisca, será agradable meterse dentro, pero ni una lumbre se puede hacer.",Caseta Mencilla,https://www.google.com/maps/search/?api=1&query=Caseta%20Mencilla&query_place_id=ChIJu_8hx8WXRQ0RwkAraN3PPzM
Restaurante,Pineda de la Sierra,201,5.0,Burgos,Excelente en todos los sentidos,Restaurante-Albergue Valle del Sol,https://www.google.com/maps/search/?api=1&query=Restaurante-Albergue%20Valle%20del%20Sol&query_place_id=ChIJs-QQmy6WRQ0RnZYQETUAUjk
Servicio de grúa,Burgos,11,5.0,Burgos,"Me trasladaron y colocaron un mobil home ,todo perfecto,profesionales 100%. Muy recomendable. Muchas gracias por vuestros servicios",Grúas y Montajes Odra,https://www.google.com/maps/search/?api=1&query=Gr%C3%BAas%20y%20Montajes%20Odra&query_place_id=ChIJJ5ay8jj7RQ0R0zUcfuqukL0
Zona de senderismo,,60,5.0,Burgos,,Pico Mencilla,https://www.google.com/maps/search/?api=1&query=Pico%20Mencilla&query_place_id=ChIJLbia6o69RQ0Ri8sWJ7u5BWY
Empresa de transporte por camión,Burgos,3,3.0,Burgos,,Ttes. Núñez Movilla,https://www.google.com/maps/search/?api=1&query=Ttes.%20N%C3%BA%C3%B1ez%20Movilla&query_place_id=ChIJf22RXEf7RQ0R4vQ_xYbbz1E
Imprenta,Villayuda,2,5.0,Burgos,,Diario de Burgos Taller de Impresión,https://www.google.com/maps/search/?api=1&query=Diario%20de%20Burgos%20Taller%20de%20Impresi%C3%B3n&query_place_id=ChIJE6fttD77RQ0RK93TXmeIE0g
Pista de pádel,Aranda de Duero,98,5.0,Burgos,4 pistas de padel y centro de crossfit.,Pádel Fit Ribera del Duero,https://www.google.com/maps/search/?api=1&query=P%C3%A1del%20Fit%20Ribera%20del%20Duero&query_place_id=ChIJhcAbmjsnRA0RAQg7IUZ7DMQ
Distribuidor de cerveza,Aranda de Duero,7,5.0,Burgos,,Carlos de Pedro,https://www.google.com/maps/search/?api=1&query=Carlos%20de%20Pedro&query_place_id=ChIJ8ZI1qYQnRA0RF3srW91g1og
Bus stop,Burgos,0,,Burgos,,Óscar Romero 33,https://www.google.com/maps/search/?api=1&query=%C3%93scar%20Romero%2033&query_place_id=ChIJJ9Hr2zv9RQ0R0BLyPHX_tX0
Complejo de apartamentos,Burgos,0,,Burgos,,El Rincón Estudiantil,https://www.google.com/maps/search/?api=1&query=El%20Rinc%C3%B3n%20Estudiantil&query_place_id=ChIJSYpzPTP9RQ0RxdZ9TNbUrvw
,Santa Cruz de la Salceda,0,,Burgos,,Santa Cruz granja ACH,https://www.google.com/maps/search/?api=1&query=Santa%20Cruz%20granja%20ACH&query_place_id=ChIJby7THRAjRA0RMX8zGEq457g
Cementerio,Loma de Montija,0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJAQCQxUghTw0RnpY1ogUgxPY
Granja eólica,,0,,Burgos,,Parque eolico la cotera aerog 8,https://www.google.com/maps/search/?api=1&query=Parque%20eolico%20la%20cotera%20aerog%208&query_place_id=ChIJrWR7WvnVSA0RUwTfaVVa5Xo
Bus stop,Burgos,0,,Burgos,,Óscar Romero 33,https://www.google.com/maps/search/?api=1&query=%C3%93scar%20Romero%2033&query_place_id=ChIJLcWv2Dv9RQ0RVpF0cxnED6w
Centro de formación,Burgos,37,1.0,Burgos,"Me parece una forma de recaudar dinero que no viene a cuento, ya que el empresario tiene que estar pendiente de pagar a mes vencido y no son capaz de enviar facturas a cada empresa ya que es obligatorio el pago, luego las cobran con recargo del 20%, en nuestro caso solo hemos acudido a la ""fundación"" dos veces, una vez porque necesitábamos un empleado y no nos han ayudado en nada, y la segunda un curso de formación básico de la construcción y no salió el curso porque no había los suficientes candidatos.... no se que fin tiene esta ""fundación""",Fundación Laboral de la Construcción,https://www.google.com/maps/search/?api=1&query=Fundaci%C3%B3n%20Laboral%20de%20la%20Construcci%C3%B3n&query_place_id=ChIJu_m5wzv9RQ0RQIFTLZZmx6Q
Zona de senderismo,San Millán de Juarros,2,2.0,Burgos,"El acceso al camino que sube al mirador está inaccesible, totalmente imposible, tan cerrado que parece que no hay camino, tanto que tuve que verificar varias veces el maps para comprobar que realmente era por donde indicaba. Terminé subiendo atravesando un trigal para posteriormente acceder al “sendero”.

Una vergüenza que el ayuntamiento tenga un lugar tan guapo en tan malas condiciones.

P.d.: gracias al local guide que hizo la única reseña con información sobre el lugar porque el cartel informativo está totalmente blanco deteriorado por el tiempo",Mirador de la Sierra de Atapuerca y del Valle del Arlanzón,https://www.google.com/maps/search/?api=1&query=Mirador%20de%20la%20Sierra%20de%20Atapuerca%20y%20del%20Valle%20del%20Arlanz%C3%B3n&query_place_id=ChIJL4F4cG7vRQ0RcOg32nac3tg
Bolera,San Millán de Juarros,1,5.0,Burgos,Bolera de bolo burgalés en muy buenas condiciones. Cuenta con bancos y vallado.,Bolera de San Millán de Juarros,https://www.google.com/maps/search/?api=1&query=Bolera%20de%20San%20Mill%C3%A1n%20de%20Juarros&query_place_id=ChIJeSFvAS3vRQ0RSukN3UBuG-g
Iglesia católica,San Millán de Juarros,2,4.0,Burgos,,Iglesia de San Millán Abad,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Mill%C3%A1n%20Abad&query_place_id=ChIJy704KQjvRQ0RbQlHqKwqY84
Casa rural,Loma de Montija,15,4.0,Burgos,,Casa rural Merindades,https://www.google.com/maps/search/?api=1&query=Casa%20rural%20Merindades&query_place_id=ChIJnyRZzC4hTw0RnZsTHBvnvQ0
Ayuntamiento,San Millán de Juarros,8,4.0,Burgos,,AYUNTAMIENTO SAN MILLAN DE JUARROS,https://www.google.com/maps/search/?api=1&query=AYUNTAMIENTO%20SAN%20MILLAN%20DE%20JUARROS&query_place_id=ChIJM8XTQLXvRQ0Rdj14Yepjges
Bar,San Millán de Juarros,4,5.0,Burgos,,Bar Mary,https://www.google.com/maps/search/?api=1&query=Bar%20Mary&query_place_id=ChIJTe-lHwDvRQ0RIawLy4i7vqg
Monasterio,San Millán de Juarros,3,5.0,Burgos,,Monasterio de San Cristóbal de Ibeas (ruinas),https://www.google.com/maps/search/?api=1&query=Monasterio%20de%20San%20Crist%C3%B3bal%20de%20Ibeas%20(ruinas)&query_place_id=ChIJhSZ4LXHvRQ0RfEHmenM5xvc
Cementerio,Ibeas de Juarros,0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJ__8_W7TvRQ0Rto6qAvtXmRc
Lugar de interés histórico,San Millán de Juarros,2,5.0,Burgos,"Puente de origen romano con 13 ojos sobre el Río Arlanzón.

Se tiene constancia de que una vía romana que unía Tiritium con Clunia ya transcurría por él. Sin embargo, las riadas lo convirtieron en ruinas durante el S. XVII y tuvo que ser reconstruido prácticamente en su totalidad en el S. XVIII  por canteros procedentes de Trasmiera.

Este puente fue un elemento influyente en la economía de la localidad ya que era paso obligatorio para acceder a muchos pueblos, servía de paso a trajinantes procedentes de Álava y La Rioja y facilitaba a los peregrinos el acceso al Monasterio de San Cristóbal.

El escudo de San Millán de Juarros tiene presente a este puente como elemento principal.

Es digno de visitar junto con otros lugares de interés de la localidad como el Puente de San Andrés (Medieval), las Ruinas del Monasterio de San Cristóbal de Ibeas, la Iglesia de San Millán Abad y el Pueblo de San Millán de Juarros.

Para ello les recomiendo seguir la: Ruta del Patrimonio Histórico Esencial de San Millán de Juarros (Wikiloc)",Puente Canto (Medieval),https://www.google.com/maps/search/?api=1&query=Puente%20Canto%20(Medieval)&query_place_id=ChIJtZ4MNsnvRQ0RBvoDZM47x2k
,San Millán de Juarros,1,5.0,Burgos,"Pequeña playa fluvial a pocos kilómetros de la capital. Es un lugar perfecto para tomar el sol o la sombra en verano.

Existe una pequeña cuerda colgada de un árbol donde poder tirarse al agua, el río cuenta en este lugar con varios tipos de profundidades tanto para quien únicamente quiera meter los pies como para quien quiera nadar un rato.

Es aconsejable acceder desde San Millán de Juarros para poder dejar los coches a la sombra de los árboles del soto.

A escaso medio kilómetro tanto en una orilla como en la otra del río se encuentran los bares de San Millán de Juarros y de Ibeas de Juarros donde podemos tomar algo después del chapuzón.",Playa fluvial del Soto del Arlanzón,https://www.google.com/maps/search/?api=1&query=Playa%20fluvial%20del%20Soto%20del%20Arlanz%C3%B3n&query_place_id=ChIJ4bAWsCXvRQ0Rlhaz9qniTak
,San Millán de Juarros,4,3.0,Burgos,"Un lugar muy relajante en plena naturaleza ideal para ir con niños ya que el río hace una piscina que les cubre lo justo, hay bastante sobra de chopos para los días más calurosos. Hubiera puesto 5 estrellas de no ser por la cantidad de basura que hay. Nos hemos llevado 5 bolsas de basura y aún queda y al final del camino alguien ha tirado un colchón!!🤦🏼‍♀️",Playa fluvial del Bardal,https://www.google.com/maps/search/?api=1&query=Playa%20fluvial%20del%20Bardal&query_place_id=ChIJd0HaOgzvRQ0RCktOiCY4Jxg
Molino de agua,San Millán de Juarros,1,4.0,Burgos,"Molino harinero en un estado de conservación aceptable. Ha sido el molino que daba servicio a los vecinos de San Millán de Juarros.

El cauce molinar que alimenta al molino data del año 919 d.c. aproximadamente.",Molino de San Millán,https://www.google.com/maps/search/?api=1&query=Molino%20de%20San%20Mill%C3%A1n&query_place_id=ChIJzxti7grvRQ0RgRvaryfDHRc
Parque,Ibeas de Juarros,44,5.0,Burgos,,Parque el Soto,https://www.google.com/maps/search/?api=1&query=Parque%20el%20Soto&query_place_id=ChIJDTcZkq7vRQ0R8ZVLr6wfu78
Mirador,Castrillo de Bezana,3,5.0,Burgos,"Buena ruta en bici desde Pedrosa, algún cacho de la subida imposible de subir montado. Ya en la cima unas vistas increíbles 360 grados",Alto de la Maza 1165 m.,https://www.google.com/maps/search/?api=1&query=Alto%20de%20la%20Maza%201165%20m.&query_place_id=ChIJ1wc50NrTSA0RpYVJcTiE5Aw
Cementerio,Castrillo de Bezana,0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJAQAAs7LTSA0RH9BwGUI_RzE
Zona de senderismo,Robredo de las Pueblas,1,5.0,Burgos,Gran roble en mal estado debido a las podas indiscriminadas,El Cubilote,https://www.google.com/maps/search/?api=1&query=El%20Cubilote&query_place_id=ChIJn8h1aK3TSA0RUiqTEz6LBqM
Lugar de interés histórico,San Millán de Juarros,2,5.0,Burgos,,Puente de San Andrés (Medieval),https://www.google.com/maps/search/?api=1&query=Puente%20de%20San%20Andr%C3%A9s%20(Medieval)&query_place_id=ChIJR2DGxunvRQ0RKHr0T3vZKqs
Parque,Ibeas de Juarros,0,,Burgos,,la colorada,https://www.google.com/maps/search/?api=1&query=la%20colorada&query_place_id=ChIJd6WRhcDvRQ0Rxfe1ctyew5o
Peluquería,Burgos,43,5.0,Burgos,La mejor peluquería de Burgos 💖😘,Peluquería Yael Condes de Castilfalé,https://www.google.com/maps/search/?api=1&query=Peluquer%C3%ADa%20Yael%20Condes%20de%20Castilfal%C3%A9&query_place_id=ChIJJeqTtEv9RQ0RaqXPUnAcmso
Diseñador gráfico,Loma de Montija,0,,Burgos,,HPNDPM,https://www.google.com/maps/search/?api=1&query=HPNDPM&query_place_id=ChIJeTgq3g4hTw0RA8TnNAuiltg
Puente,Ibeas de Juarros,2,1.0,Burgos,,Pasarela peatonal San Millán-Ibeas de Juarros,https://www.google.com/maps/search/?api=1&query=Pasarela%20peatonal%20San%20Mill%C3%A1n-Ibeas%20de%20Juarros&query_place_id=ChIJ771VzcnvRQ0RuWEcEcMeMkc
Colegio concertado,Burgos,26,1.0,Burgos,¿En qué colegio es normal obligar a comprar un iPad por cada alumnopara recibir clases? Pues en este.,Colegio Nuestra Señora de Lourdes,https://www.google.com/maps/search/?api=1&query=Colegio%20Nuestra%20Se%C3%B1ora%20de%20Lourdes&query_place_id=ChIJAQ6ckdT8RQ0RU1e1hCTqlSk
Fisioterapeuta,Burgos,0,,Burgos,,"Pozo Abejón, María Sagrario del",https://www.google.com/maps/search/?api=1&query=Pozo%20Abej%C3%B3n%2C%20Mar%C3%ADa%20Sagrario%20del&query_place_id=ChIJSWonpCvjRQ0Rosbqr5UU1Ew
Iglesia,,0,,Burgos,,Antigua iglesia de San Miguel Arcángel,https://www.google.com/maps/search/?api=1&query=Antigua%20iglesia%20de%20San%20Miguel%20Arc%C3%A1ngel&query_place_id=ChIJw4Xj_QoTTw0R-ndvS7EAWOc
Iglesia,Castrillo de Bezana,0,,Burgos,,Iglesia de Nuestra Señora de la Asunción,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Nuestra%20Se%C3%B1ora%20de%20la%20Asunci%C3%B3n&query_place_id=ChIJs1gxdPvTSA0RBLOtp40D5lE
Zona de senderismo,,0,,Burgos,,ruta Parayuelo - Las Viadas,https://www.google.com/maps/search/?api=1&query=ruta%20Parayuelo%20-%20Las%20Viadas&query_place_id=ChIJWZgXOe8TTw0RlZVf3iobN9o
Iglesia,Leciñana de Tobalina,0,,Burgos,,Iglesia de Santa María Egipcíaca,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Santa%20Mar%C3%ADa%20Egipc%C3%ADaca&query_place_id=ChIJwWSSvcBtTw0RzirvqDwVO7s
Empresa constructora,Burgos,0,,Burgos,,Tinpos Sl,https://www.google.com/maps/search/?api=1&query=Tinpos%20Sl&query_place_id=ChIJPXnJl9T8RQ0RR_73-7WKEYs
Mercería,Burgos,53,5.0,Burgos,"Una variedad increíble, trato fantástico. Si buscas algo diferente seguro que lo tienen. Es un paraíso para las personas que cosemos o tejemos. Las telas son una preciosidad",DEDALES Mercería Creativa,https://www.google.com/maps/search/?api=1&query=DEDALES%20Mercer%C3%ADa%20Creativa&query_place_id=ChIJP925WdT8RQ0Rl-IGUWWc-W0
Cementerio,Ibeas de Juarros,1,3.0,Burgos,Cementerio San Millán de Juarros,Cementerio de San Millán de Juarros,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20San%20Mill%C3%A1n%20de%20Juarros&query_place_id=ChIJLwtv8PLvRQ0RyIMrTemGtqg
Pastelería,Burgos,30,5.0,Burgos,La mejor tarta de San Marcos que he comido. Por suerte mi cuñado sigue trayendo un buen surtido de dulces cada vez que nos visita en Madrid 🤤🤤🤤🤤,Pastelería Merey,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Merey&query_place_id=ChIJkz2ejNT8RQ0RsWuQwIdovnM
Peluquería,Burgos,4,5.0,Burgos,Tu pelo en manos de una gran profesional.,Stylo y Color,https://www.google.com/maps/search/?api=1&query=Stylo%20y%20Color&query_place_id=ChIJNzKcjNT8RQ0RcF8v1hgH5NE
Servicio de alquiler de equipos para la construcción,Burgos,0,,Burgos,,GRUAS ANTONIO BELLVER S.L.,https://www.google.com/maps/search/?api=1&query=GRUAS%20ANTONIO%20BELLVER%20S.L.&query_place_id=ChIJjThUfrX9RQ0RLMnbnxOd1c0
Parque,Villagonzalo Pedernales,52,4.0,Burgos,,Pradovilla,https://www.google.com/maps/search/?api=1&query=Pradovilla&query_place_id=ChIJ85ziaIniRQ0RMrZP_YACjHQ
Abogado,Burgos,0,,Burgos,,Belén Martín del Pico - Abogada - Mediadora,https://www.google.com/maps/search/?api=1&query=Bel%C3%A9n%20Mart%C3%ADn%20del%20Pico%20-%20Abogada%20-%20Mediadora&query_place_id=ChIJ8U7bvHb9RQ0Rj3_Is2VRbFo
Consultora de administración empresarial,Burgos,0,,Burgos,,Elúa Consultores,https://www.google.com/maps/search/?api=1&query=El%C3%BAa%20Consultores&query_place_id=ChIJz_DVsNr8RQ0RgSFh-6yuZU4
Lugar de interés histórico,Villagonzalo Pedernales,0,,Burgos,,Antigua estación Villagonzalo-Pedernales,https://www.google.com/maps/search/?api=1&query=Antigua%20estaci%C3%B3n%20Villagonzalo-Pedernales&query_place_id=ChIJVXhcfwDjRQ0RwFdxkXZcm-Y
Asociación de ayuda a los pacientes,Burgos,10,5.0,Burgos,,Centro de Día Asociación de familiares de enfermos de Alzheimer,https://www.google.com/maps/search/?api=1&query=Centro%20de%20D%C3%ADa%20Asociaci%C3%B3n%20de%20familiares%20de%20enfermos%20de%20Alzheimer&query_place_id=ChIJ3xP7ZtT8RQ0RcdSVXX4TsIo
Educación mixta,Villagonzalo Pedernales,0,,Burgos,,Numonti Arte,https://www.google.com/maps/search/?api=1&query=Numonti%20Arte&query_place_id=ChIJB57jqF7jRQ0R8IVYVmTfj8w
Agencia inmobiliaria,Burgos,0,,Burgos,,Cxi San Bruno Sl,https://www.google.com/maps/search/?api=1&query=Cxi%20San%20Bruno%20Sl&query_place_id=ChIJ8ZLejdT8RQ0Raobdaq2qmXw
Barbería,Burgos,128,5.0,Burgos,"Yo he ido barias veces y me gusto todo, tanto el trato, como el servicio,el lugar y ya van como 7 veces o mas que voy y siempre me gusto el corte de pelo, ademas te despacha rapido y mientras te esta cortando el pelo te echas unas risas y te da buenos temas de los que hablar, ( el corte de pelo se hace muy ameno ). Una cosa que me parece importante es que la tijera que tiene una hoja que se asemeja a un peine, te corta el pelo de maravilla ( principalmente si tienes un pelo muy fuerte como el mio ), no como en otros lados que a lo mejor esa tijera no te corta el pelo si no que te arranca mechones. 10/10",La Tijera de Javier,https://www.google.com/maps/search/?api=1&query=La%20Tijera%20de%20Javier&query_place_id=ChIJNcMb5tT8RQ0R0yttOACHCZM
Parque de BMX,Villagonzalo Pedernales,9,5.0,Burgos,"Parque infantil, zona de ejercicios de fuerza y puntruck",Pumptrack Park Premium Villagonzalo,https://www.google.com/maps/search/?api=1&query=Pumptrack%20Park%20Premium%20Villagonzalo&query_place_id=ChIJU_mLjbPjRQ0RZowqpSKNgIo
Parque infantil,Villagonzalo Pedernales,0,,Burgos,,Parque infantil,https://www.google.com/maps/search/?api=1&query=Parque%20infantil&query_place_id=ChIJUXOnJDfjRQ0RhlT4XINi2fY
Bus stop,Burgos,0,,Burgos,,Bulevar - Madrid,https://www.google.com/maps/search/?api=1&query=Bulevar%20-%20Madrid&query_place_id=ChIJOdaS6NT8RQ0RRO2ZuJ8QMBo
Tienda de iluminación,Villagonzalo Pedernales,64,5.0,Burgos,"Tenían lo que buscaba,a un precio mucho más bajo que otros que vi,llegó un 3 días y todo estupendo, lo recomiendo,servicio estupendo 👍🏻",Lámparas Franluz,https://www.google.com/maps/search/?api=1&query=L%C3%A1mparas%20Franluz&query_place_id=ChIJsSGnmyHjRQ0RibDT53g-I_c
Servicio de transporte,Villagonzalo Pedernales,1,5.0,Burgos,,Parada de autobús,https://www.google.com/maps/search/?api=1&query=Parada%20de%20autob%C3%BAs&query_place_id=ChIJxcODc73jRQ0RO_sAhQR4bLc
